,Trial0,Trial1,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
21,12.0,14.0,12.0,13.0,13.0,14.0,13.0,12.0,11.0,15.0,10.0,15.0,15.0,10.0,11.0,16.0,15.0,14.0,13.0,12.0
22,13.0,15.0,12.0,13.0,14.0,15.0,14.0,13.0,12.0,15.0,11.0,16.0,15.0,11.0,12.0,17.0,16.0,14.0,13.0,13.0
23,13.0,16.0,12.0,14.0,14.0,15.0,14.0,14.0,12.0,16.0,12.0,17.0,15.0,12.0,13.0,18.0,17.0,15.0,14.0,14.0
24,14.0,17.0,13.0,14.0,15.0,16.0,14.0,15.0,13.0,16.0,12.0,17.0,16.0,13.0,14.0,18.0,17.0,16.0,15.0,14.0
25,15.0,18.0,13.0,15.0,16.0,17.0,15.0,15.0,14.0,16.0,13.0,17.0,17.0,13.0,14.0,19.0,18.0,16.0,15.0,14.0
26,16.0,19.0,14.0,16.0,16.0,18.0,16.0,16.0,15.0,17.0,13.0,18.0,17.0,13.0,15.0,19.0,19.0,17.0,16.0,15.0
27,16.0,19.0,15.0,16.0,17.0,18.0,17.0,17.0,16.0,18.0,14.0,18.0,18.0,14.0,15.0,20.0,19.0,17.0,17.0,16.0
28,17.0,20.0,15.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,15.0,19.0,19.0,15.0,16.0,21.0,19.0,17.0,17.0,16.0
29,18.0,21.0,16.0,18.0,18.0,20.0,18.0,19.0,17.0,20.0,15.0,19.0,19.0,15.0,17.0,22.0,20.0,18.0,18.0,17.0
30,19.0,22.0,17.0,18.0,18.0,20.0,18.0,20.0,18.0,21.0,15.0,20.0,20.0,16.0,17.0,23.0,21.0,19.0,18.0,17.0
31,20.0,22.0,18.0,19.0,19.0,21.0,19.0,21.0,19.0,22.0,16.0,20.0,20.0,16.0,18.0,24.0,21.0,20.0,19.0,18.0
32,20.0,23.0,19.0,19.0,20.0,22.0,19.0,22.0,20.0,22.0,17.0,21.0,21.0,17.0,19.0,24.0,22.0,20.0,19.0,19.0
33,20.0,24.0,20.0,20.0,21.0,22.0,20.0,23.0,20.0,23.0,17.0,22.0,21.0,18.0,20.0,25.0,22.0,21.0,20.0,20.0
34,21.0,24.0,20.0,21.0,21.0,23.0,20.0,24.0,21.0,24.0,18.0,23.0,22.0,19.0,20.0,26.0,23.0,21.0,20.0,20.0
35,22.0,25.0,20.0,21.0,21.0,23.0,20.0,24.0,21.0,24.0,19.0,23.0,23.0,20.0,21.0,26.0,24.0,22.0,21.0,21.0
36,22.0,25.0,21.0,22.0,22.0,24.0,21.0,25.0,22.0,25.0,20.0,24.0,24.0,21.0,21.0,27.0,24.0,23.0,21.0,22.0
37,23.0,26.0,21.0,22.0,23.0,24.0,21.0,26.0,22.0,25.0,21.0,24.0,24.0,22.0,22.0,28.0,25.0,24.0,22.0,22.0
38,24.0,27.0,22.0,22.0,24.0,25.0,22.0,27.0,23.0,25.0,21.0,25.0,25.0,22.0,23.0,29.0,25.0,25.0,23.0,23.0
39,24.0,27.0,22.0,23.0,24.0,26.0,23.0,28.0,24.0,26.0,22.0,25.0,25.0,22.0,23.0,30.0,26.0,25.0,24.0,24.0
40,25.0,28.0,23.0,23.0,25.0,26.0,23.0,29.0,24.0,27.0,23.0,26.0,26.0,23.0,24.0,30.0,26.0,26.0,24.0,24.0
41,26.0,29.0,23.0,24.0,25.0,26.0,24.0,30.0,25.0,27.0,23.0,27.0,27.0,23.0,24.0,31.0,27.0,27.0,25.0,25.0
42,27.0,29.0,24.0,24.0,26.0,27.0,25.0,30.0,26.0,28.0,24.0,28.0,28.0,24.0,25.0,32.0,27.0,27.0,26.0,25.0
43,28.0,30.0,25.0,25.0,27.0,28.0,26.0,30.0,26.0,29.0,24.0,29.0,28.0,25.0,26.0,32.0,28.0,28.0,26.0,25.0
44,29.0,31.0,26.0,26.0,28.0,28.0,27.0,31.0,27.0,30.0,25.0,29.0,29.0,25.0,27.0,33.0,28.0,29.0,27.0,26.0
45,29.0,32.0,26.0,27.0,29.0,29.0,28.0,32.0,27.0,30.0,25.0,30.0,30.0,26.0,28.0,34.0,29.0,29.0,28.0,27.0
46,29.0,33.0,26.0,27.0,30.0,29.0,29.0,32.0,28.0,31.0,26.0,31.0,30.0,26.0,28.0,34.0,30.0,29.0,28.0,27.0
47,30.0,33.0,27.0,28.0,30.0,30.0,30.0,33.0,29.0,31.0,27.0,31.0,31.0,27.0,29.0,35.0,30.0,29.0,28.0,28.0
48,31.0,33.0,28.0,28.0,31.0,31.0,30.0,33.0,30.0,32.0,27.0,32.0,32.0,28.0,30.0,35.0,31.0,30.0,29.0,28.0
49,31.0,34.0,29.0,29.0,31.0,32.0,31.0,34.0,31.0,32.0,28.0,33.0,33.0,29.0,31.0,36.0,31.0,30.0,30.0,29.0
50,32.0,35.0,29.0,29.0,32.0,33.0,32.0,34.0,31.0,32.0,28.0,33.0,34.0,30.0,32.0,36.0,32.0,31.0,31.0,30.0
51,33.0,36.0,30.0,30.0,32.0,34.0,33.0,34.0,32.0,33.0,29.0,34.0,34.0,30.0,33.0,36.0,32.0,31.0,32.0,31.0
52,33.0,36.0,30.0,30.0,33.0,34.0,33.0,35.0,32.0,33.0,29.0,35.0,34.0,31.0,33.0,37.0,33.0,32.0,33.0,31.0
53,33.0,37.0,31.0,31.0,34.0,35.0,34.0,35.0,33.0,34.0,30.0,35.0,35.0,32.0,33.0,38.0,34.0,32.0,34.0,32.0
54,34.0,38.0,31.0,32.0,34.0,35.0,35.0,35.0,33.0,35.0,31.0,35.0,35.0,33.0,34.0,39.0,35.0,33.0,35.0,32.0
55,34.0,39.0,32.0,32.0,35.0,36.0,35.0,36.0,34.0,36.0,32.0,36.0,36.0,33.0,35.0,40.0,35.0,34.0,36.0,33.0
56,35.0,39.0,32.0,33.0,36.0,37.0,35.0,37.0,34.0,36.0,32.0,36.0,36.0,34.0,36.0,40.0,36.0,34.0,36.0,34.0
57,36.0,40.0,33.0,33.0,36.0,38.0,36.0,38.0,35.0,37.0,33.0,37.0,37.0,34.0,37.0,40.0,37.0,35.0,37.0,34.0
58,36.0,41.0,34.0,34.0,37.0,38.0,37.0,38.0,36.0,38.0,34.0,38.0,38.0,35.0,37.0,41.0,37.0,36.0,37.0,35.0
59,36.0,42.0,35.0,35.0,37.0,38.0,38.0,39.0,36.0,39.0,34.0,38.0,38.0,36.0,37.0,42.0,38.0,36.0,37.0,35.0
60,37.0,42.0,36.0,36.0,38.0,39.0,38.0,39.0,37.0,40.0,35.0,39.0,39.0,37.0,38.0,43.0,38.0,37.0,38.0,36.0
61,38.0,43.0,36.0,36.0,39.0,39.0,39.0,40.0,37.0,40.0,36.0,40.0,40.0,37.0,38.0,43.0,39.0,38.0,38.0,36.0
62,38.0,44.0,37.0,37.0,39.0,40.0,40.0,40.0,38.0,41.0,37.0,40.0,41.0,38.0,38.0,44.0,39.0,39.0,39.0,37.0
63,39.0,45.0,38.0,37.0,40.0,40.0,40.0,40.0,39.0,42.0,38.0,41.0,42.0,38.0,39.0,45.0,40.0,40.0,39.0,37.0
64,40.0,45.0,39.0,38.0,41.0,41.0,41.0,40.0,40.0,43.0,38.0,42.0,42.0,38.0,40.0,46.0,41.0,40.0,40.0,38.0
65,40.0,46.0,40.0,39.0,42.0,41.0,41.0,41.0,41.0,44.0,39.0,42.0,43.0,39.0,41.0,46.0,42.0,41.0,40.0,39.0
66,40.0,47.0,40.0,39.0,43.0,41.0,41.0,41.0,42.0,45.0,40.0,43.0,43.0,40.0,42.0,47.0,42.0,42.0,41.0,39.0
67,41.0,48.0,41.0,40.0,44.0,42.0,42.0,41.0,43.0,46.0,41.0,44.0,43.0,41.0,43.0,48.0,43.0,43.0,42.0,40.0
68,42.0,49.0,41.0,41.0,45.0,43.0,43.0,42.0,43.0,47.0,42.0,45.0,44.0,41.0,44.0,49.0,44.0,43.0,43.0,40.0
69,43.0,50.0,42.0,41.0,45.0,44.0,43.0,43.0,44.0,48.0,42.0,46.0,45.0,41.0,45.0,49.0,45.0,44.0,43.0,41.0
70,44.0,51.0,43.0,42.0,46.0,44.0,44.0,44.0,45.0,49.0,43.0,46.0,46.0,42.0,45.0,50.0,46.0,45.0,44.0,42.0
71,44.0,51.0,44.0,42.0,47.0,45.0,44.0,45.0,46.0,49.0,43.0,46.0,47.0,43.0,46.0,51.0,47.0,46.0,44.0,43.0
72,45.0,52.0,44.0,42.0,48.0,46.0,45.0,46.0,47.0,50.0,44.0,47.0,48.0,43.0,46.0,51.0,48.0,46.0,45.0,44.0
73,46.0,52.0,44.0,43.0,48.0,46.0,46.0,46.0,48.0,50.0,45.0,48.0,49.0,44.0,47.0,52.0,49.0,47.0,46.0,44.0
74,46.0,52.0,45.0,43.0,48.0,47.0,47.0,47.0,48.0,51.0,45.0,48.0,49.0,45.0,48.0,52.0,50.0,47.0,47.0,45.0
75,47.0,52.0,46.0,44.0,49.0,47.0,47.0,47.0,49.0,52.0,46.0,48.0,50.0,45.0,49.0,53.0,50.0,48.0,47.0,45.0
76,47.0,53.0,46.0,44.0,49.0,48.0,48.0,47.0,50.0,53.0,47.0,49.0,51.0,46.0,49.0,54.0,51.0,48.0,47.0,46.0
77,48.0,54.0,47.0,44.0,50.0,49.0,49.0,48.0,51.0,54.0,47.0,50.0,51.0,47.0,49.0,55.0,51.0,49.0,48.0,46.0
78,48.0,54.0,48.0,45.0,50.0,50.0,49.0,49.0,51.0,55.0,48.0,50.0,52.0,48.0,50.0,56.0,52.0,49.0,49.0,47.0
79,49.0,55.0,49.0,45.0,51.0,50.0,50.0,50.0,52.0,56.0,49.0,51.0,52.0,49.0,50.0,57.0,52.0,50.0,50.0,47.0
80,49.0,56.0,50.0,46.0,52.0,50.0,51.0,50.0,53.0,57.0,49.0,52.0,53.0,50.0,51.0,57.0,53.0,51.0,51.0,48.0
81,50.0,57.0,50.0,47.0,52.0,51.0,51.0,51.0,54.0,58.0,50.0,53.0,54.0,50.0,52.0,57.0,54.0,52.0,51.0,49.0
82,50.0,57.0,51.0,48.0,52.0,52.0,51.0,51.0,54.0,59.0,51.0,54.0,54.0,51.0,53.0,58.0,54.0,53.0,51.0,49.0
83,51.0,58.0,51.0,48.0,52.0,52.0,52.0,52.0,55.0,59.0,51.0,55.0,55.0,51.0,54.0,58.0,55.0,54.0,52.0,50.0
84,52.0,59.0,52.0,49.0,53.0,53.0,52.0,53.0,55.0,60.0,52.0,55.0,56.0,52.0,54.0,59.0,56.0,55.0,53.0,50.0
85,52.0,59.0,53.0,50.0,53.0,54.0,52.0,53.0,56.0,60.0,53.0,56.0,57.0,52.0,55.0,60.0,56.0,56.0,53.0,51.0
86,53.0,59.0,54.0,50.0,54.0,54.0,53.0,54.0,57.0,61.0,53.0,57.0,57.0,52.0,56.0,60.0,56.0,56.0,54.0,52.0
87,54.0,60.0,55.0,51.0,55.0,55.0,54.0,54.0,58.0,61.0,54.0,57.0,57.0,53.0,56.0,61.0,57.0,57.0,54.0,53.0
88,55.0,60.0,56.0,51.0,56.0,56.0,54.0,55.0,59.0,62.0,55.0,57.0,57.0,54.0,56.0,61.0,57.0,57.0,55.0,54.0
89,56.0,61.0,57.0,51.0,56.0,56.0,55.0,56.0,59.0,63.0,55.0,58.0,58.0,54.0,57.0,62.0,58.0,58.0,55.0,54.0
90,57.0,62.0,57.0,52.0,57.0,57.0,56.0,56.0,60.0,64.0,56.0,59.0,58.0,55.0,57.0,63.0,58.0,59.0,56.0,54.0
91,58.0,63.0,58.0,53.0,57.0,58.0,57.0,57.0,60.0,64.0,56.0,60.0,59.0,55.0,58.0,63.0,59.0,59.0,56.0,55.0
92,59.0,63.0,59.0,54.0,58.0,59.0,58.0,58.0,60.0,65.0,57.0,60.0,60.0,56.0,59.0,64.0,60.0,60.0,57.0,55.0
93,60.0,64.0,60.0,55.0,58.0,59.0,58.0,58.0,61.0,66.0,57.0,61.0,60.0,57.0,59.0,64.0,60.0,61.0,58.0,55.0
94,60.0,65.0,61.0,56.0,59.0,60.0,59.0,59.0,61.0,66.0,58.0,61.0,61.0,57.0,59.0,65.0,61.0,61.0,59.0,56.0
95,61.0,65.0,62.0,56.0,60.0,61.0,60.0,60.0,62.0,67.0,58.0,62.0,61.0,58.0,60.0,65.0,61.0,62.0,59.0,56.0
96,62.0,66.0,62.0,56.0,61.0,62.0,61.0,60.0,62.0,67.0,59.0,62.0,61.0,58.0,61.0,66.0,62.0,62.0,60.0,57.0
97,62.0,67.0,63.0,56.0,62.0,62.0,62.0,61.0,63.0,68.0,60.0,63.0,62.0,59.0,61.0,67.0,62.0,63.0,61.0,57.0
98,63.0,68.0,64.0,57.0,63.0,63.0,63.0,61.0,64.0,68.0,60.0,63.0,63.0,59.0,61.0,68.0,63.0,64.0,62.0,58.0
99,64.0,69.0,65.0,58.0,64.0,63.0,63.0,62.0,64.0,69.0,61.0,64.0,63.0,60.0,62.0,68.0,64.0,64.0,62.0,59.0
100,64.0,70.0,66.0,59.0,65.0,63.0,64.0,62.0,65.0,70.0,62.0,65.0,64.0,61.0,63.0,68.0,65.0,65.0,63.0,60.0
