,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
3,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
4,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
5,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
6,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
7,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0
8,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0
9,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0
10,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,6.0,4.0,3.0,4.0,4.0,4.0
11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,6.0,5.0,3.0,4.0,4.0,4.0
12,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,7.0,6.0,3.0,4.0,4.0,4.0
13,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,7.0,5.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,8.0,7.0,3.0,4.0,4.0,4.0
14,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,8.0,5.0,4.0,7.0,6.0,5.0,5.0,4.0,4.0,8.0,7.0,3.0,4.0,4.0,5.0
15,5.0,5.0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,8.0,6.0,4.0,7.0,6.0,5.0,5.0,4.0,4.0,8.0,7.0,3.0,5.0,5.0,5.0
16,6.0,5.0,5.0,6.0,8.0,6.0,5.0,4.0,5.0,5.0,9.0,6.0,4.0,7.0,7.0,5.0,5.0,4.0,5.0,9.0,8.0,3.0,5.0,5.0,5.0
17,6.0,5.0,5.0,6.0,8.0,6.0,5.0,5.0,5.0,6.0,9.0,6.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,10.0,9.0,4.0,5.0,5.0,6.0
18,6.0,5.0,6.0,7.0,8.0,6.0,5.0,5.0,6.0,6.0,9.0,7.0,5.0,8.0,7.0,5.0,5.0,5.0,5.0,10.0,9.0,4.0,6.0,5.0,7.0
19,6.0,5.0,7.0,7.0,8.0,6.0,5.0,5.0,6.0,6.0,10.0,8.0,5.0,8.0,7.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,6.0,5.0,7.0
20,6.0,5.0,7.0,7.0,9.0,6.0,6.0,5.0,6.0,6.0,10.0,8.0,5.0,9.0,8.0,5.0,5.0,5.0,6.0,11.0,10.0,4.0,7.0,5.0,8.0
21,6.0,6.0,7.0,7.0,9.0,7.0,6.0,6.0,7.0,6.0,11.0,9.0,6.0,9.0,8.0,6.0,5.0,5.0,6.0,11.0,10.0,5.0,7.0,5.0,9.0
22,6.0,6.0,7.0,7.0,9.0,7.0,6.0,6.0,7.0,6.0,11.0,9.0,6.0,9.0,8.0,6.0,5.0,5.0,7.0,12.0,11.0,5.0,7.0,6.0,9.0
23,7.0,6.0,8.0,7.0,9.0,7.0,6.0,7.0,7.0,7.0,11.0,9.0,6.0,9.0,8.0,6.0,5.0,6.0,7.0,12.0,11.0,6.0,8.0,6.0,10.0
24,7.0,6.0,8.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0,11.0,9.0,6.0,10.0,9.0,7.0,6.0,6.0,7.0,13.0,11.0,6.0,8.0,6.0,10.0
25,7.0,6.0,8.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,11.0,9.0,7.0,11.0,9.0,7.0,6.0,6.0,7.0,13.0,11.0,6.0,9.0,6.0,10.0
26,7.0,6.0,8.0,8.0,10.0,8.0,7.0,7.0,9.0,8.0,11.0,10.0,8.0,11.0,9.0,7.0,7.0,7.0,7.0,13.0,12.0,6.0,10.0,6.0,10.0
27,8.0,6.0,8.0,8.0,10.0,9.0,7.0,8.0,9.0,8.0,12.0,11.0,9.0,11.0,9.0,7.0,7.0,7.0,7.0,13.0,12.0,7.0,10.0,6.0,10.0
28,8.0,6.0,8.0,9.0,11.0,9.0,7.0,8.0,10.0,8.0,12.0,12.0,9.0,11.0,10.0,8.0,7.0,7.0,7.0,14.0,12.0,7.0,11.0,6.0,11.0
29,8.0,7.0,8.0,10.0,11.0,9.0,7.0,8.0,11.0,8.0,12.0,12.0,9.0,12.0,10.0,8.0,7.0,7.0,8.0,15.0,12.0,7.0,11.0,7.0,11.0
30,8.0,7.0,9.0,10.0,11.0,9.0,8.0,8.0,11.0,9.0,12.0,12.0,9.0,12.0,10.0,8.0,7.0,7.0,8.0,16.0,13.0,7.0,11.0,7.0,12.0
31,9.0,8.0,9.0,10.0,12.0,9.0,8.0,8.0,11.0,9.0,12.0,13.0,9.0,12.0,10.0,8.0,8.0,8.0,9.0,16.0,13.0,8.0,11.0,8.0,12.0
32,9.0,8.0,9.0,10.0,12.0,9.0,8.0,8.0,11.0,9.0,13.0,13.0,10.0,13.0,10.0,8.0,8.0,8.0,9.0,17.0,13.0,8.0,12.0,9.0,12.0
33,10.0,8.0,10.0,10.0,12.0,10.0,8.0,8.0,12.0,9.0,13.0,13.0,10.0,13.0,10.0,9.0,8.0,8.0,9.0,17.0,13.0,8.0,12.0,9.0,13.0
34,10.0,9.0,10.0,11.0,12.0,10.0,9.0,8.0,12.0,10.0,13.0,13.0,10.0,13.0,11.0,9.0,9.0,8.0,9.0,17.0,14.0,8.0,13.0,10.0,13.0
35,10.0,9.0,10.0,11.0,12.0,11.0,10.0,9.0,12.0,10.0,13.0,13.0,11.0,13.0,11.0,9.0,9.0,9.0,9.0,17.0,14.0,9.0,13.0,10.0,13.0
36,10.0,10.0,10.0,11.0,12.0,11.0,10.0,9.0,13.0,10.0,13.0,14.0,11.0,13.0,12.0,9.0,9.0,9.0,9.0,18.0,14.0,9.0,14.0,10.0,13.0
37,11.0,10.0,10.0,12.0,12.0,11.0,10.0,9.0,13.0,10.0,14.0,14.0,12.0,13.0,12.0,9.0,10.0,9.0,9.0,19.0,15.0,9.0,14.0,10.0,14.0
38,11.0,11.0,11.0,12.0,12.0,11.0,10.0,9.0,14.0,10.0,14.0,15.0,12.0,13.0,12.0,10.0,10.0,10.0,9.0,19.0,15.0,10.0,14.0,10.0,15.0
39,11.0,11.0,12.0,12.0,13.0,11.0,10.0,9.0,14.0,11.0,14.0,16.0,12.0,14.0,13.0,10.0,10.0,10.0,9.0,19.0,16.0,11.0,15.0,10.0,16.0
40,11.0,11.0,12.0,12.0,13.0,12.0,10.0,10.0,14.0,11.0,14.0,16.0,13.0,14.0,13.0,10.0,10.0,11.0,9.0,20.0,17.0,11.0,15.0,10.0,17.0
41,12.0,12.0,12.0,13.0,13.0,12.0,11.0,10.0,14.0,11.0,14.0,16.0,13.0,15.0,14.0,10.0,10.0,11.0,10.0,20.0,17.0,11.0,15.0,10.0,17.0
42,12.0,12.0,13.0,13.0,14.0,13.0,11.0,11.0,15.0,11.0,14.0,16.0,13.0,15.0,14.0,11.0,11.0,11.0,10.0,20.0,18.0,11.0,15.0,11.0,17.0
43,12.0,12.0,13.0,13.0,14.0,13.0,11.0,11.0,15.0,11.0,14.0,17.0,13.0,15.0,15.0,11.0,11.0,11.0,10.0,21.0,19.0,11.0,15.0,11.0,18.0
44,13.0,12.0,13.0,13.0,14.0,14.0,12.0,11.0,15.0,12.0,14.0,17.0,14.0,15.0,15.0,11.0,11.0,12.0,10.0,21.0,19.0,11.0,16.0,11.0,18.0
45,13.0,12.0,14.0,13.0,14.0,15.0,12.0,12.0,15.0,12.0,15.0,17.0,14.0,16.0,15.0,11.0,11.0,12.0,10.0,21.0,19.0,12.0,16.0,11.0,19.0
46,14.0,12.0,14.0,13.0,15.0,15.0,13.0,12.0,16.0,12.0,15.0,17.0,15.0,16.0,15.0,11.0,12.0,12.0,11.0,22.0,19.0,12.0,16.0,12.0,20.0
47,14.0,12.0,14.0,14.0,15.0,15.0,13.0,12.0,16.0,12.0,15.0,18.0,15.0,17.0,15.0,11.0,12.0,12.0,11.0,22.0,19.0,12.0,16.0,12.0,20.0
48,14.0,13.0,14.0,14.0,15.0,15.0,13.0,13.0,16.0,13.0,16.0,18.0,15.0,17.0,15.0,12.0,12.0,12.0,11.0,22.0,19.0,12.0,16.0,12.0,20.0
49,15.0,13.0,14.0,14.0,15.0,16.0,14.0,13.0,16.0,13.0,16.0,18.0,16.0,17.0,16.0,13.0,13.0,12.0,12.0,23.0,20.0,13.0,17.0,12.0,20.0
50,15.0,13.0,14.0,14.0,16.0,16.0,15.0,13.0,17.0,14.0,16.0,19.0,16.0,17.0,16.0,13.0,13.0,13.0,12.0,23.0,21.0,13.0,17.0,12.0,20.0
51,15.0,14.0,14.0,14.0,17.0,17.0,15.0,14.0,17.0,14.0,16.0,19.0,16.0,17.0,16.0,13.0,13.0,13.0,13.0,24.0,21.0,14.0,17.0,13.0,20.0
52,15.0,14.0,15.0,14.0,17.0,17.0,16.0,14.0,17.0,14.0,16.0,19.0,16.0,18.0,16.0,13.0,13.0,13.0,13.0,24.0,21.0,14.0,17.0,14.0,20.0
53,15.0,14.0,15.0,14.0,17.0,17.0,16.0,14.0,17.0,14.0,16.0,20.0,16.0,18.0,17.0,13.0,13.0,14.0,14.0,24.0,22.0,14.0,18.0,14.0,21.0
54,15.0,14.0,15.0,15.0,17.0,18.0,16.0,14.0,18.0,14.0,17.0,20.0,17.0,18.0,18.0,13.0,13.0,14.0,14.0,25.0,22.0,15.0,18.0,14.0,21.0
55,15.0,14.0,15.0,15.0,18.0,18.0,17.0,15.0,18.0,15.0,17.0,20.0,18.0,19.0,18.0,14.0,14.0,14.0,15.0,25.0,22.0,15.0,18.0,14.0,21.0
56,15.0,15.0,16.0,15.0,19.0,18.0,17.0,15.0,18.0,15.0,17.0,20.0,18.0,19.0,19.0,14.0,14.0,15.0,16.0,25.0,23.0,15.0,18.0,15.0,22.0
57,16.0,15.0,16.0,15.0,20.0,18.0,17.0,15.0,19.0,16.0,18.0,21.0,18.0,19.0,19.0,14.0,14.0,15.0,16.0,25.0,24.0,15.0,18.0,15.0,22.0
58,16.0,15.0,16.0,16.0,20.0,19.0,17.0,15.0,19.0,16.0,18.0,21.0,19.0,19.0,19.0,14.0,15.0,16.0,16.0,26.0,24.0,15.0,19.0,15.0,22.0
59,16.0,15.0,16.0,16.0,20.0,19.0,18.0,15.0,19.0,16.0,19.0,21.0,19.0,20.0,20.0,15.0,15.0,16.0,17.0,26.0,24.0,16.0,19.0,16.0,23.0
60,16.0,16.0,17.0,16.0,20.0,19.0,19.0,15.0,19.0,16.0,19.0,22.0,20.0,20.0,20.0,15.0,15.0,16.0,17.0,26.0,24.0,16.0,19.0,16.0,23.0
61,16.0,16.0,17.0,16.0,21.0,19.0,20.0,15.0,19.0,17.0,19.0,23.0,21.0,20.0,20.0,16.0,15.0,16.0,17.0,26.0,24.0,16.0,20.0,16.0,24.0
