,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
3,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
4,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0
5,4.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
6,4.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
7,5.0,3.0,3.0,4.0,7.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0
8,6.0,4.0,4.0,5.0,7.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0
9,6.0,5.0,4.0,5.0,8.0,5.0,7.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0
10,7.0,5.0,5.0,6.0,8.0,5.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0
11,8.0,6.0,5.0,6.0,9.0,5.0,8.0,7.0,8.0,5.0,4.0,5.0,5.0,7.0,6.0,7.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0
12,9.0,6.0,5.0,7.0,9.0,6.0,9.0,8.0,8.0,6.0,4.0,6.0,6.0,8.0,7.0,8.0,6.0,5.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0
13,9.0,6.0,6.0,7.0,9.0,6.0,10.0,9.0,8.0,6.0,5.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,5.0,5.0,7.0,8.0,7.0,7.0
14,9.0,7.0,6.0,8.0,10.0,6.0,10.0,9.0,8.0,7.0,5.0,7.0,7.0,8.0,8.0,9.0,7.0,6.0,9.0,6.0,6.0,7.0,8.0,7.0,7.0
15,9.0,8.0,7.0,9.0,11.0,7.0,10.0,9.0,9.0,8.0,6.0,8.0,7.0,8.0,8.0,9.0,7.0,7.0,9.0,7.0,6.0,8.0,9.0,8.0,8.0
16,10.0,8.0,8.0,9.0,11.0,7.0,11.0,9.0,10.0,8.0,6.0,8.0,7.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,7.0,8.0,9.0,8.0,8.0
17,10.0,9.0,9.0,9.0,11.0,7.0,11.0,10.0,11.0,8.0,6.0,9.0,8.0,9.0,10.0,10.0,8.0,8.0,11.0,7.0,7.0,9.0,10.0,8.0,9.0
18,10.0,10.0,10.0,10.0,12.0,8.0,12.0,10.0,11.0,8.0,7.0,9.0,8.0,10.0,11.0,11.0,9.0,9.0,12.0,8.0,7.0,9.0,10.0,8.0,9.0
19,11.0,10.0,10.0,11.0,12.0,8.0,12.0,11.0,12.0,8.0,8.0,10.0,9.0,11.0,12.0,12.0,10.0,10.0,12.0,9.0,8.0,10.0,11.0,9.0,10.0
20,12.0,11.0,10.0,11.0,12.0,9.0,12.0,11.0,12.0,8.0,8.0,11.0,10.0,11.0,12.0,12.0,10.0,10.0,13.0,9.0,8.0,10.0,12.0,9.0,10.0
21,12.0,12.0,10.0,11.0,13.0,10.0,13.0,12.0,13.0,9.0,8.0,11.0,10.0,12.0,12.0,13.0,11.0,11.0,13.0,10.0,8.0,11.0,13.0,10.0,11.0
22,13.0,12.0,10.0,11.0,14.0,10.0,13.0,13.0,13.0,9.0,9.0,11.0,10.0,12.0,13.0,13.0,12.0,11.0,14.0,10.0,9.0,11.0,14.0,10.0,11.0
23,13.0,13.0,11.0,11.0,14.0,10.0,14.0,14.0,13.0,10.0,9.0,12.0,11.0,13.0,13.0,13.0,13.0,11.0,15.0,11.0,9.0,11.0,14.0,10.0,11.0
24,13.0,14.0,12.0,12.0,15.0,11.0,15.0,15.0,13.0,10.0,10.0,13.0,12.0,13.0,14.0,13.0,14.0,12.0,16.0,11.0,10.0,12.0,15.0,11.0,12.0
25,13.0,14.0,13.0,12.0,16.0,11.0,15.0,16.0,14.0,10.0,11.0,13.0,12.0,13.0,14.0,14.0,15.0,12.0,16.0,11.0,11.0,12.0,16.0,11.0,12.0
26,14.0,15.0,13.0,13.0,16.0,11.0,16.0,16.0,14.0,11.0,11.0,14.0,12.0,14.0,15.0,15.0,16.0,13.0,16.0,12.0,12.0,12.0,17.0,11.0,13.0
27,15.0,15.0,14.0,13.0,17.0,11.0,16.0,16.0,14.0,12.0,11.0,15.0,13.0,14.0,15.0,16.0,16.0,13.0,17.0,12.0,12.0,13.0,17.0,12.0,14.0
28,16.0,16.0,15.0,14.0,17.0,11.0,17.0,17.0,15.0,13.0,12.0,15.0,13.0,15.0,15.0,16.0,16.0,14.0,17.0,13.0,13.0,13.0,17.0,12.0,14.0
29,16.0,17.0,15.0,15.0,18.0,12.0,17.0,17.0,15.0,13.0,12.0,15.0,13.0,15.0,16.0,17.0,17.0,15.0,18.0,14.0,14.0,13.0,17.0,12.0,15.0
30,17.0,17.0,16.0,15.0,18.0,13.0,18.0,17.0,16.0,13.0,12.0,16.0,14.0,16.0,17.0,17.0,17.0,15.0,19.0,14.0,14.0,14.0,18.0,13.0,15.0
31,18.0,18.0,16.0,16.0,19.0,14.0,18.0,18.0,16.0,13.0,13.0,16.0,14.0,16.0,17.0,18.0,17.0,16.0,19.0,14.0,14.0,14.0,19.0,13.0,15.0
32,18.0,19.0,17.0,16.0,20.0,15.0,19.0,18.0,17.0,14.0,14.0,16.0,15.0,17.0,17.0,19.0,18.0,16.0,20.0,15.0,15.0,14.0,19.0,14.0,15.0
33,19.0,20.0,18.0,16.0,20.0,15.0,20.0,18.0,17.0,14.0,14.0,17.0,15.0,18.0,17.0,19.0,19.0,17.0,20.0,16.0,16.0,15.0,19.0,14.0,15.0
34,20.0,20.0,18.0,16.0,21.0,16.0,20.0,19.0,17.0,15.0,14.0,17.0,15.0,18.0,18.0,20.0,19.0,18.0,21.0,17.0,16.0,16.0,20.0,15.0,15.0
35,21.0,20.0,18.0,17.0,21.0,17.0,21.0,19.0,18.0,15.0,15.0,18.0,16.0,18.0,18.0,20.0,19.0,18.0,21.0,18.0,16.0,16.0,20.0,16.0,16.0
36,21.0,20.0,18.0,18.0,22.0,18.0,22.0,20.0,18.0,16.0,15.0,18.0,16.0,18.0,18.0,21.0,20.0,18.0,22.0,18.0,17.0,17.0,21.0,17.0,17.0
37,22.0,20.0,19.0,18.0,22.0,18.0,23.0,21.0,19.0,16.0,16.0,19.0,17.0,19.0,19.0,21.0,21.0,19.0,23.0,19.0,17.0,17.0,21.0,17.0,17.0
38,22.0,21.0,20.0,18.0,23.0,18.0,23.0,21.0,20.0,17.0,16.0,19.0,17.0,19.0,19.0,21.0,22.0,20.0,23.0,20.0,17.0,18.0,22.0,18.0,17.0
39,23.0,22.0,20.0,18.0,24.0,19.0,23.0,22.0,21.0,17.0,17.0,20.0,17.0,19.0,20.0,22.0,22.0,20.0,24.0,21.0,18.0,19.0,22.0,18.0,18.0
40,24.0,23.0,21.0,19.0,25.0,19.0,24.0,22.0,21.0,17.0,18.0,20.0,18.0,20.0,21.0,23.0,22.0,20.0,24.0,21.0,18.0,19.0,23.0,19.0,18.0
41,24.0,23.0,21.0,19.0,26.0,20.0,25.0,22.0,22.0,17.0,18.0,21.0,18.0,20.0,21.0,24.0,23.0,21.0,25.0,21.0,18.0,20.0,24.0,20.0,19.0
42,24.0,23.0,22.0,20.0,26.0,20.0,25.0,23.0,22.0,17.0,19.0,21.0,19.0,21.0,21.0,24.0,24.0,21.0,25.0,22.0,19.0,20.0,24.0,20.0,19.0
43,25.0,23.0,23.0,20.0,26.0,21.0,26.0,23.0,23.0,18.0,20.0,22.0,19.0,22.0,22.0,25.0,24.0,22.0,25.0,23.0,19.0,21.0,25.0,21.0,19.0
44,26.0,23.0,23.0,20.0,27.0,22.0,27.0,24.0,24.0,18.0,21.0,23.0,20.0,22.0,22.0,26.0,24.0,22.0,26.0,23.0,20.0,21.0,26.0,21.0,19.0
45,27.0,24.0,24.0,21.0,27.0,22.0,28.0,25.0,24.0,18.0,22.0,23.0,21.0,23.0,23.0,27.0,24.0,22.0,26.0,24.0,20.0,21.0,27.0,22.0,19.0
46,28.0,24.0,24.0,21.0,28.0,23.0,28.0,25.0,24.0,19.0,23.0,24.0,21.0,24.0,23.0,27.0,25.0,23.0,27.0,24.0,21.0,21.0,28.0,22.0,20.0
47,29.0,25.0,24.0,21.0,28.0,24.0,28.0,26.0,24.0,19.0,24.0,24.0,22.0,25.0,24.0,28.0,25.0,23.0,27.0,25.0,21.0,22.0,28.0,22.0,21.0
48,29.0,26.0,25.0,21.0,29.0,24.0,29.0,26.0,25.0,20.0,24.0,25.0,23.0,26.0,24.0,28.0,25.0,24.0,28.0,25.0,22.0,22.0,28.0,23.0,21.0
49,29.0,26.0,25.0,22.0,30.0,25.0,29.0,27.0,26.0,20.0,25.0,26.0,24.0,26.0,25.0,29.0,26.0,24.0,29.0,26.0,22.0,23.0,28.0,24.0,22.0
50,30.0,27.0,25.0,22.0,30.0,25.0,30.0,27.0,27.0,21.0,25.0,26.0,25.0,27.0,26.0,29.0,27.0,24.0,29.0,26.0,22.0,23.0,28.0,25.0,23.0
51,31.0,27.0,26.0,22.0,31.0,26.0,31.0,27.0,28.0,21.0,26.0,26.0,25.0,28.0,26.0,29.0,27.0,25.0,30.0,26.0,23.0,24.0,29.0,26.0,24.0
52,32.0,27.0,27.0,23.0,32.0,27.0,31.0,28.0,29.0,21.0,27.0,27.0,26.0,28.0,26.0,30.0,28.0,25.0,30.0,27.0,23.0,24.0,29.0,27.0,25.0
53,33.0,28.0,28.0,23.0,32.0,28.0,32.0,28.0,29.0,22.0,28.0,27.0,26.0,29.0,27.0,31.0,28.0,26.0,30.0,28.0,24.0,24.0,30.0,27.0,25.0
54,33.0,28.0,28.0,24.0,33.0,29.0,33.0,28.0,30.0,22.0,28.0,27.0,27.0,30.0,27.0,31.0,28.0,26.0,31.0,28.0,24.0,25.0,30.0,28.0,26.0
55,34.0,29.0,28.0,25.0,34.0,29.0,34.0,28.0,30.0,23.0,29.0,27.0,27.0,31.0,27.0,32.0,28.0,27.0,32.0,29.0,25.0,25.0,31.0,28.0,27.0
56,34.0,29.0,29.0,25.0,35.0,30.0,35.0,29.0,30.0,24.0,29.0,28.0,27.0,32.0,28.0,32.0,28.0,27.0,33.0,30.0,26.0,26.0,32.0,28.0,27.0
57,34.0,29.0,30.0,26.0,36.0,30.0,35.0,29.0,31.0,24.0,30.0,29.0,28.0,32.0,28.0,32.0,29.0,28.0,34.0,30.0,26.0,27.0,33.0,28.0,28.0
58,35.0,30.0,30.0,26.0,36.0,30.0,36.0,29.0,31.0,25.0,31.0,30.0,29.0,33.0,29.0,33.0,30.0,28.0,34.0,30.0,27.0,27.0,33.0,29.0,28.0
59,35.0,30.0,30.0,26.0,37.0,30.0,37.0,30.0,32.0,25.0,31.0,30.0,30.0,34.0,29.0,33.0,31.0,29.0,34.0,31.0,28.0,28.0,34.0,29.0,29.0
60,36.0,31.0,31.0,27.0,37.0,31.0,38.0,31.0,32.0,25.0,32.0,31.0,31.0,34.0,29.0,34.0,31.0,30.0,35.0,31.0,28.0,28.0,35.0,29.0,29.0
61,37.0,32.0,32.0,27.0,38.0,31.0,38.0,32.0,33.0,26.0,32.0,32.0,31.0,35.0,30.0,35.0,31.0,30.0,35.0,32.0,29.0,29.0,35.0,30.0,30.0
