,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
4,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0
5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0
6,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0
7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0
8,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0
9,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0
10,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0
11,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0
12,3.0,6.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0
13,3.0,6.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,6.0,3.0,4.0,5.0,5.0,7.0,4.0,4.0,5.0,4.0
14,3.0,6.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,7.0,4.0,4.0,5.0,4.0
15,4.0,6.0,5.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,6.0,6.0,8.0,4.0,4.0,5.0,5.0
16,4.0,7.0,5.0,7.0,5.0,4.0,3.0,4.0,6.0,5.0,7.0,3.0,4.0,5.0,5.0,7.0,3.0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,6.0
17,5.0,7.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,5.0,7.0,4.0,4.0,5.0,6.0,7.0,3.0,5.0,6.0,7.0,9.0,5.0,6.0,5.0,6.0
18,5.0,7.0,5.0,8.0,5.0,4.0,4.0,5.0,7.0,5.0,8.0,4.0,4.0,5.0,6.0,7.0,4.0,6.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0
19,6.0,7.0,6.0,8.0,6.0,4.0,4.0,5.0,7.0,5.0,9.0,4.0,4.0,5.0,6.0,7.0,4.0,6.0,7.0,7.0,9.0,7.0,6.0,6.0,6.0
20,6.0,8.0,6.0,9.0,6.0,4.0,5.0,5.0,7.0,6.0,9.0,4.0,4.0,5.0,6.0,8.0,5.0,6.0,8.0,7.0,9.0,7.0,6.0,6.0,6.0
21,6.0,8.0,7.0,9.0,6.0,5.0,5.0,6.0,8.0,6.0,9.0,4.0,4.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,10.0,8.0,7.0,7.0,6.0
22,7.0,9.0,7.0,9.0,6.0,5.0,5.0,6.0,8.0,6.0,9.0,4.0,4.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,10.0,9.0,7.0,7.0,7.0
23,8.0,9.0,8.0,9.0,6.0,6.0,5.0,6.0,9.0,7.0,10.0,5.0,5.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,10.0,9.0,7.0,8.0,7.0
24,8.0,9.0,8.0,10.0,7.0,6.0,5.0,6.0,9.0,8.0,10.0,5.0,5.0,7.0,7.0,9.0,6.0,7.0,8.0,8.0,11.0,9.0,7.0,9.0,7.0
25,9.0,9.0,8.0,10.0,7.0,6.0,6.0,6.0,9.0,8.0,10.0,5.0,5.0,7.0,7.0,9.0,6.0,7.0,8.0,9.0,11.0,9.0,7.0,9.0,7.0
26,9.0,9.0,8.0,11.0,8.0,6.0,6.0,6.0,10.0,8.0,11.0,5.0,5.0,7.0,7.0,10.0,6.0,8.0,9.0,10.0,12.0,10.0,7.0,10.0,8.0
27,9.0,10.0,8.0,11.0,8.0,6.0,6.0,6.0,10.0,8.0,11.0,5.0,5.0,7.0,8.0,10.0,7.0,8.0,9.0,10.0,13.0,11.0,7.0,10.0,8.0
28,10.0,10.0,8.0,12.0,8.0,6.0,6.0,6.0,10.0,9.0,11.0,5.0,6.0,7.0,9.0,11.0,7.0,9.0,9.0,10.0,13.0,12.0,8.0,11.0,8.0
29,10.0,10.0,8.0,12.0,8.0,7.0,6.0,7.0,11.0,10.0,11.0,6.0,6.0,8.0,9.0,11.0,7.0,9.0,10.0,11.0,13.0,12.0,8.0,11.0,8.0
30,11.0,10.0,9.0,13.0,8.0,7.0,7.0,7.0,11.0,11.0,11.0,6.0,6.0,8.0,9.0,11.0,8.0,10.0,10.0,11.0,14.0,12.0,8.0,11.0,8.0
31,11.0,11.0,9.0,13.0,8.0,7.0,7.0,8.0,11.0,12.0,11.0,6.0,6.0,8.0,10.0,12.0,8.0,10.0,11.0,11.0,14.0,12.0,8.0,11.0,8.0
32,11.0,11.0,9.0,14.0,8.0,7.0,7.0,8.0,12.0,13.0,11.0,6.0,6.0,8.0,11.0,12.0,8.0,10.0,11.0,11.0,14.0,13.0,8.0,12.0,9.0
33,12.0,11.0,10.0,14.0,9.0,7.0,7.0,8.0,13.0,13.0,12.0,7.0,6.0,9.0,12.0,13.0,9.0,11.0,11.0,12.0,14.0,13.0,8.0,12.0,10.0
34,12.0,12.0,10.0,15.0,9.0,8.0,7.0,8.0,13.0,14.0,12.0,7.0,6.0,9.0,12.0,13.0,10.0,12.0,12.0,12.0,14.0,13.0,8.0,12.0,10.0
35,12.0,12.0,10.0,15.0,9.0,8.0,7.0,8.0,13.0,15.0,12.0,7.0,7.0,9.0,13.0,14.0,10.0,12.0,13.0,13.0,15.0,13.0,9.0,12.0,11.0
36,13.0,13.0,10.0,16.0,10.0,8.0,7.0,9.0,13.0,16.0,12.0,8.0,7.0,10.0,13.0,14.0,10.0,12.0,14.0,13.0,16.0,14.0,9.0,12.0,11.0
37,13.0,13.0,10.0,17.0,10.0,8.0,7.0,9.0,14.0,17.0,13.0,8.0,7.0,10.0,13.0,15.0,11.0,13.0,14.0,13.0,17.0,14.0,9.0,12.0,11.0
38,14.0,13.0,11.0,18.0,10.0,8.0,8.0,9.0,14.0,17.0,13.0,9.0,7.0,10.0,14.0,15.0,11.0,13.0,14.0,13.0,17.0,14.0,9.0,13.0,11.0
39,14.0,13.0,11.0,19.0,10.0,8.0,9.0,9.0,14.0,18.0,14.0,9.0,7.0,10.0,14.0,15.0,12.0,14.0,14.0,14.0,17.0,15.0,9.0,13.0,11.0
40,15.0,14.0,11.0,20.0,10.0,8.0,9.0,10.0,15.0,19.0,14.0,9.0,7.0,10.0,14.0,15.0,12.0,15.0,15.0,14.0,17.0,15.0,9.0,13.0,11.0
41,15.0,15.0,12.0,20.0,11.0,9.0,9.0,10.0,15.0,19.0,14.0,10.0,7.0,11.0,14.0,16.0,13.0,15.0,16.0,14.0,18.0,15.0,9.0,13.0,11.0
42,15.0,16.0,12.0,20.0,11.0,10.0,9.0,10.0,15.0,19.0,14.0,10.0,7.0,11.0,14.0,16.0,13.0,16.0,16.0,15.0,19.0,15.0,10.0,13.0,11.0
43,16.0,17.0,13.0,20.0,11.0,10.0,10.0,10.0,16.0,19.0,14.0,10.0,7.0,11.0,14.0,16.0,13.0,16.0,17.0,16.0,19.0,15.0,10.0,14.0,11.0
44,16.0,17.0,13.0,21.0,12.0,11.0,10.0,10.0,16.0,20.0,14.0,10.0,7.0,11.0,15.0,17.0,14.0,17.0,18.0,16.0,19.0,16.0,10.0,14.0,11.0
45,16.0,17.0,13.0,21.0,12.0,11.0,10.0,10.0,16.0,20.0,15.0,10.0,8.0,11.0,15.0,17.0,14.0,17.0,18.0,17.0,19.0,17.0,10.0,15.0,11.0
46,16.0,18.0,14.0,21.0,12.0,11.0,10.0,10.0,17.0,21.0,15.0,10.0,8.0,12.0,15.0,17.0,14.0,17.0,19.0,17.0,19.0,17.0,11.0,15.0,12.0
47,16.0,19.0,14.0,22.0,12.0,11.0,11.0,10.0,17.0,22.0,15.0,11.0,8.0,12.0,15.0,17.0,14.0,17.0,19.0,17.0,20.0,17.0,11.0,15.0,12.0
48,17.0,19.0,14.0,23.0,13.0,11.0,11.0,10.0,18.0,22.0,15.0,11.0,8.0,13.0,16.0,17.0,14.0,18.0,19.0,18.0,20.0,17.0,11.0,15.0,13.0
49,17.0,19.0,14.0,23.0,13.0,12.0,11.0,10.0,18.0,22.0,16.0,12.0,8.0,13.0,16.0,17.0,15.0,18.0,19.0,18.0,21.0,18.0,12.0,15.0,13.0
50,17.0,19.0,14.0,24.0,13.0,12.0,11.0,11.0,18.0,22.0,16.0,12.0,8.0,13.0,16.0,18.0,15.0,18.0,20.0,18.0,21.0,19.0,12.0,16.0,13.0
51,17.0,19.0,14.0,24.0,13.0,13.0,11.0,11.0,18.0,22.0,16.0,12.0,8.0,14.0,17.0,19.0,15.0,18.0,20.0,19.0,22.0,19.0,12.0,16.0,13.0
52,18.0,19.0,14.0,25.0,13.0,14.0,12.0,11.0,19.0,23.0,16.0,12.0,9.0,14.0,17.0,20.0,15.0,18.0,20.0,19.0,22.0,19.0,12.0,16.0,13.0
53,18.0,20.0,14.0,25.0,13.0,14.0,13.0,11.0,19.0,23.0,17.0,12.0,9.0,14.0,17.0,21.0,16.0,18.0,20.0,19.0,23.0,19.0,12.0,17.0,13.0
54,19.0,20.0,15.0,26.0,14.0,14.0,13.0,11.0,19.0,24.0,17.0,13.0,9.0,14.0,18.0,21.0,16.0,18.0,21.0,19.0,24.0,19.0,12.0,17.0,13.0
55,19.0,20.0,15.0,26.0,14.0,14.0,13.0,11.0,20.0,25.0,18.0,13.0,9.0,14.0,18.0,21.0,16.0,19.0,22.0,19.0,24.0,20.0,12.0,18.0,13.0
56,19.0,21.0,15.0,27.0,14.0,14.0,14.0,11.0,21.0,25.0,18.0,13.0,9.0,15.0,18.0,21.0,17.0,19.0,23.0,19.0,25.0,20.0,13.0,19.0,14.0
57,19.0,21.0,15.0,28.0,14.0,14.0,14.0,11.0,21.0,25.0,18.0,13.0,9.0,15.0,18.0,22.0,17.0,20.0,23.0,20.0,26.0,21.0,13.0,19.0,14.0
58,20.0,22.0,15.0,28.0,14.0,14.0,14.0,11.0,21.0,25.0,18.0,13.0,10.0,15.0,19.0,22.0,17.0,20.0,23.0,20.0,26.0,21.0,13.0,20.0,14.0
59,21.0,22.0,15.0,29.0,14.0,14.0,14.0,12.0,21.0,25.0,18.0,13.0,10.0,16.0,20.0,23.0,17.0,20.0,23.0,20.0,27.0,22.0,13.0,20.0,14.0
60,21.0,23.0,15.0,29.0,15.0,15.0,15.0,12.0,22.0,26.0,19.0,13.0,11.0,16.0,20.0,23.0,17.0,20.0,24.0,21.0,27.0,22.0,14.0,21.0,14.0
61,21.0,23.0,16.0,29.0,15.0,15.0,15.0,12.0,22.0,26.0,19.0,14.0,11.0,16.0,20.0,24.0,18.0,21.0,24.0,22.0,28.0,22.0,14.0,22.0,14.0
