,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
3,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
4,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
5,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
6,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
7,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
8,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0
9,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0
10,5.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0
11,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
12,5.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,5.0,4.0,6.0,5.0,6.0,5.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0
13,5.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,5.0,4.0,7.0,6.0,7.0,5.0,4.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0
14,5.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,5.0,4.0,8.0,6.0,8.0,5.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0
15,5.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,5.0,5.0,8.0,7.0,8.0,6.0,4.0,6.0,7.0,6.0,8.0,6.0,6.0,5.0,5.0,6.0
16,6.0,7.0,6.0,7.0,7.0,6.0,9.0,7.0,8.0,5.0,5.0,9.0,7.0,8.0,6.0,5.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0
17,6.0,8.0,7.0,7.0,7.0,6.0,10.0,8.0,9.0,5.0,5.0,9.0,7.0,8.0,7.0,5.0,7.0,7.0,6.0,8.0,7.0,7.0,5.0,7.0,6.0
18,7.0,8.0,8.0,8.0,7.0,7.0,10.0,8.0,10.0,6.0,6.0,9.0,8.0,9.0,8.0,5.0,7.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0,6.0
19,7.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,6.0,6.0,9.0,8.0,10.0,8.0,5.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,7.0,7.0
20,8.0,8.0,8.0,8.0,8.0,8.0,11.0,9.0,10.0,7.0,6.0,9.0,8.0,10.0,8.0,5.0,8.0,8.0,8.0,9.0,7.0,9.0,6.0,7.0,7.0
21,8.0,8.0,8.0,8.0,9.0,8.0,12.0,9.0,11.0,7.0,7.0,10.0,8.0,10.0,8.0,6.0,8.0,9.0,9.0,9.0,8.0,9.0,6.0,8.0,7.0
22,9.0,9.0,8.0,8.0,10.0,8.0,12.0,9.0,11.0,8.0,8.0,10.0,9.0,10.0,9.0,6.0,8.0,9.0,9.0,10.0,9.0,10.0,7.0,8.0,7.0
23,9.0,9.0,8.0,9.0,11.0,9.0,12.0,9.0,12.0,8.0,8.0,10.0,10.0,11.0,9.0,6.0,9.0,10.0,10.0,10.0,9.0,10.0,7.0,8.0,8.0
24,9.0,9.0,9.0,9.0,11.0,9.0,13.0,9.0,12.0,8.0,8.0,10.0,10.0,11.0,10.0,7.0,9.0,10.0,10.0,11.0,9.0,10.0,7.0,9.0,8.0
25,10.0,10.0,9.0,9.0,11.0,9.0,13.0,10.0,12.0,8.0,9.0,11.0,10.0,11.0,10.0,7.0,10.0,10.0,10.0,11.0,10.0,10.0,8.0,9.0,8.0
26,11.0,10.0,9.0,10.0,11.0,9.0,13.0,11.0,13.0,8.0,9.0,11.0,10.0,12.0,11.0,7.0,10.0,10.0,10.0,11.0,11.0,11.0,8.0,10.0,9.0
27,11.0,10.0,10.0,10.0,12.0,10.0,13.0,12.0,13.0,8.0,9.0,12.0,11.0,12.0,11.0,8.0,11.0,11.0,10.0,12.0,11.0,11.0,8.0,10.0,9.0
28,12.0,10.0,10.0,10.0,12.0,10.0,14.0,12.0,14.0,8.0,10.0,12.0,11.0,12.0,11.0,9.0,11.0,11.0,10.0,12.0,12.0,12.0,8.0,11.0,9.0
29,12.0,11.0,10.0,11.0,12.0,11.0,14.0,12.0,15.0,9.0,10.0,12.0,12.0,12.0,11.0,9.0,11.0,12.0,11.0,13.0,12.0,12.0,9.0,11.0,9.0
30,13.0,12.0,10.0,11.0,13.0,11.0,15.0,12.0,15.0,9.0,10.0,13.0,12.0,13.0,11.0,9.0,12.0,12.0,11.0,13.0,13.0,13.0,9.0,11.0,9.0
31,13.0,12.0,10.0,12.0,13.0,11.0,15.0,13.0,15.0,10.0,10.0,14.0,12.0,13.0,12.0,9.0,12.0,12.0,11.0,13.0,13.0,13.0,10.0,11.0,10.0
32,13.0,13.0,11.0,12.0,14.0,11.0,15.0,13.0,15.0,10.0,11.0,14.0,13.0,13.0,12.0,9.0,13.0,13.0,11.0,14.0,13.0,13.0,10.0,12.0,11.0
33,13.0,13.0,11.0,12.0,15.0,11.0,15.0,13.0,16.0,10.0,11.0,15.0,13.0,14.0,12.0,9.0,14.0,13.0,12.0,14.0,14.0,13.0,11.0,12.0,11.0
34,13.0,13.0,11.0,13.0,15.0,12.0,16.0,14.0,16.0,11.0,12.0,15.0,14.0,14.0,13.0,10.0,14.0,13.0,12.0,15.0,14.0,14.0,11.0,12.0,11.0
35,14.0,14.0,12.0,14.0,15.0,12.0,16.0,14.0,17.0,11.0,13.0,16.0,15.0,14.0,13.0,10.0,15.0,14.0,13.0,15.0,14.0,14.0,11.0,13.0,11.0
36,14.0,15.0,12.0,14.0,15.0,12.0,16.0,14.0,18.0,12.0,13.0,17.0,15.0,15.0,14.0,10.0,15.0,14.0,13.0,16.0,14.0,15.0,11.0,13.0,12.0
37,15.0,15.0,12.0,14.0,15.0,13.0,17.0,15.0,18.0,12.0,13.0,17.0,15.0,15.0,14.0,11.0,15.0,15.0,13.0,17.0,15.0,15.0,12.0,14.0,12.0
38,15.0,16.0,12.0,14.0,15.0,13.0,17.0,15.0,18.0,12.0,13.0,17.0,15.0,16.0,14.0,11.0,15.0,15.0,14.0,17.0,16.0,16.0,12.0,14.0,13.0
39,16.0,16.0,13.0,15.0,16.0,14.0,18.0,16.0,18.0,12.0,14.0,17.0,16.0,17.0,15.0,12.0,15.0,15.0,14.0,18.0,16.0,16.0,12.0,14.0,13.0
40,16.0,17.0,13.0,16.0,16.0,15.0,18.0,16.0,19.0,12.0,14.0,18.0,16.0,17.0,15.0,12.0,16.0,15.0,14.0,18.0,16.0,16.0,12.0,14.0,13.0
41,16.0,18.0,14.0,16.0,17.0,15.0,18.0,16.0,19.0,13.0,15.0,19.0,16.0,17.0,15.0,12.0,16.0,15.0,14.0,18.0,17.0,17.0,13.0,15.0,14.0
42,16.0,18.0,14.0,16.0,17.0,15.0,18.0,17.0,19.0,13.0,15.0,19.0,16.0,17.0,16.0,13.0,16.0,16.0,14.0,19.0,17.0,17.0,13.0,15.0,14.0
43,17.0,18.0,14.0,16.0,18.0,15.0,19.0,17.0,20.0,14.0,16.0,20.0,16.0,18.0,16.0,14.0,16.0,16.0,15.0,19.0,18.0,18.0,13.0,16.0,15.0
44,17.0,18.0,14.0,17.0,18.0,15.0,19.0,17.0,20.0,14.0,16.0,20.0,16.0,18.0,16.0,14.0,16.0,17.0,15.0,20.0,18.0,18.0,14.0,17.0,15.0
45,18.0,19.0,14.0,17.0,18.0,16.0,19.0,17.0,20.0,15.0,17.0,21.0,17.0,18.0,17.0,14.0,17.0,17.0,15.0,20.0,18.0,18.0,15.0,17.0,16.0
46,18.0,19.0,15.0,17.0,18.0,16.0,20.0,17.0,20.0,16.0,17.0,21.0,17.0,18.0,17.0,14.0,17.0,17.0,16.0,21.0,19.0,18.0,15.0,17.0,17.0
47,18.0,20.0,15.0,18.0,18.0,16.0,20.0,18.0,21.0,16.0,18.0,22.0,17.0,19.0,17.0,14.0,18.0,18.0,16.0,22.0,19.0,19.0,16.0,17.0,17.0
48,18.0,20.0,15.0,18.0,18.0,17.0,20.0,19.0,21.0,17.0,18.0,22.0,17.0,19.0,18.0,15.0,18.0,18.0,17.0,22.0,19.0,19.0,16.0,18.0,17.0
49,18.0,21.0,16.0,19.0,18.0,17.0,20.0,19.0,21.0,17.0,18.0,22.0,18.0,19.0,18.0,15.0,19.0,18.0,17.0,23.0,20.0,20.0,17.0,18.0,17.0
50,18.0,21.0,16.0,19.0,18.0,17.0,20.0,19.0,22.0,18.0,18.0,22.0,18.0,19.0,18.0,15.0,19.0,18.0,17.0,23.0,21.0,20.0,17.0,19.0,18.0
51,19.0,22.0,16.0,19.0,19.0,18.0,21.0,19.0,22.0,19.0,19.0,22.0,18.0,20.0,18.0,15.0,19.0,19.0,18.0,23.0,21.0,21.0,17.0,20.0,18.0
52,19.0,23.0,16.0,20.0,20.0,19.0,21.0,19.0,23.0,20.0,19.0,23.0,18.0,21.0,19.0,16.0,20.0,19.0,19.0,23.0,21.0,21.0,17.0,20.0,18.0
53,19.0,23.0,17.0,20.0,20.0,20.0,21.0,20.0,23.0,20.0,19.0,23.0,19.0,21.0,19.0,17.0,20.0,19.0,20.0,24.0,22.0,21.0,17.0,20.0,18.0
54,19.0,23.0,17.0,21.0,20.0,21.0,21.0,21.0,23.0,21.0,20.0,24.0,19.0,22.0,19.0,18.0,20.0,19.0,20.0,24.0,22.0,21.0,18.0,20.0,19.0
55,20.0,23.0,18.0,21.0,20.0,21.0,22.0,21.0,24.0,21.0,21.0,24.0,20.0,22.0,19.0,18.0,21.0,20.0,20.0,24.0,23.0,21.0,19.0,20.0,19.0
56,20.0,24.0,18.0,21.0,21.0,21.0,22.0,21.0,24.0,21.0,21.0,24.0,20.0,22.0,20.0,18.0,21.0,21.0,20.0,24.0,23.0,21.0,19.0,21.0,19.0
57,20.0,24.0,18.0,22.0,21.0,21.0,22.0,21.0,25.0,22.0,22.0,25.0,20.0,22.0,20.0,19.0,21.0,21.0,21.0,24.0,24.0,22.0,20.0,21.0,20.0
58,21.0,24.0,18.0,22.0,21.0,22.0,23.0,22.0,25.0,23.0,22.0,25.0,21.0,22.0,21.0,19.0,21.0,21.0,21.0,25.0,24.0,23.0,20.0,21.0,20.0
59,21.0,24.0,18.0,22.0,22.0,22.0,23.0,22.0,25.0,23.0,22.0,26.0,21.0,23.0,21.0,20.0,22.0,22.0,21.0,26.0,24.0,24.0,21.0,21.0,20.0
60,21.0,25.0,18.0,22.0,22.0,22.0,23.0,23.0,25.0,23.0,22.0,26.0,22.0,24.0,21.0,20.0,23.0,22.0,21.0,26.0,25.0,24.0,21.0,21.0,21.0
61,22.0,25.0,19.0,23.0,22.0,23.0,23.0,23.0,26.0,23.0,23.0,27.0,23.0,25.0,21.0,20.0,23.0,22.0,22.0,26.0,25.0,24.0,21.0,22.0,21.0
